Component_Abbrev,Level_Name,d_Level_id,Unit_Name,Unit_ID,Definition
GC,Geoform,19,Rip Rap Deposit,254,An accumulation of rock or boulders placed along a waterway or shoreline to reduce erosion.
GC,Geoform,19,Ripples,145,"Small, linear structures that form as a result of water movement over unconsolidated sediments. The shape and pattern of the ripples provide indications of the general water movement regime in the area. Ripples can be straight, sinuous, catenary, or linguoid."
GC,Physiographic Setting,17,Riverine Estuary,54,"This class of estuary tends to be linear and seasonally turbid (especially in upper reaches), and it can be subjected to high current speeds. These estuaries are sedimentary and depositional, so they may be associated with a delta, bar, barrier island, and other depositional features. These estuaries also tend to be highly flushed (with a wide and variable salinity range) and seasonally stratified. Riverine estuaries have moderate surface-to-volume ratios with a high watershed-to-water-area ratio—and they can have very high wetland-to-water-area ratios as well. These estuaries are often characterized by a V-shaped channel configuration and a salt wedge.<br/><br/>High inputs of land drainage can promote increased primary productivity, which may be confined to the water column in the upper reach, due to low transparency in the water column. Surrounding wetlands may be extensive and healthy, given the sediment supply and nutrient input. This marsh perimeter may be important in taking up the excess nutrients that are introduced to the system. Physically, the system may tend to be stratified during periods of high riverine input, and the input of marine waters may be enhanced by countercurrent flow."
GC,Geoform,19,Rock Outcrop,146,An area where bedrock is exposed at the earth's surface.
GC,Geoform,19,Rubble Field,148,A loose mass of angular rock fragments. These can occur both on land and underwater.
GC,Geoform,19,Runnel/Rill,149,"A small, transient channel carrying the water of a wave after it breaks on a beach. They can also be formed by tidal ebb or runoff (following moderate rains or ice/snow melts). Larger runnels can have steep sides."
GC,Geoform Type,20,Salt Dome,84,A diaper formed by the intrusion of salt into surrounding rocks.
GC,Geoform,19,Salt Pond,256,Usually enclosed areas just landward of the shoreline with a permanent-to-intermittent flooding regime of saline-to-hypersaline waters.
GC,Geoform,19,Salt Pond Complex,255,"A series of shallow ponds separated by berms or levels, designed to produce salt from marine water or other brines through the process of evapotranspiration. The ponds are periodically drained to harvest salts. These can support various microalgal communities while water is present."
GC,Geoform Type,20,Sand Channel,67,"These are narrow passages between, and in association with, pavement formations commonly oriented perpendicular to the shore. The bottoms of these channels normally consist of sand or other unconsolidated mineral substrates. They occur in areas of moderate wave surge and have low vertical relief as compared to spur-and-groove formations."
GC,Geoform,19,Scar,155,"A scar can be either a gouge or deformation of the bottom, or an area where the surface of the substrate, vegetation, or other colonizing organisms have been removed by abrasion or impact. These may be temporary or permanent features."
GC,Geoform,19,Scarp/Wall,151,"A relatively straight, cliff-like face or slope of considerable linear extent, which breaks up the general continuity of the land by separating surfaces lying at different levels (as along the margin of a plateau or mesa).<br/><br/>The term wall can be applied to steep or vertical areas on the seaward or exposed side of a reef. Although hard corals may be present, walls in this setting are formed by geologic processes and are not the result of reef-building activities by corals. A wall may be vertical or terraced, and is often referred to as the ""drop-off."""
GC,Geoform Type,20,Scour Depression,82,Depression formed by the abrasive action of sand or sediment driven by the movement of water or ice.
GC,Geoform Type,20,Scour Hole,105,"A hole formed by the powerful and concentrated clearing and digging action of flowing air, water, or ice—especially the downward erosion by stream water (in sweeping away mud and silt on the outside curve of a bend) or during the time of a flood."
GC,Geoform,19,Seamount,158,"An elevation of the seafloor, which is 1,000 meters or higher. Seamounts may be discrete, arranged in a linear or random grouping, or connected at their bases and aligned along a ridge or rise."
GC,Geoform,19,Seawall,257,"A man-made wall or embankment of stone, reinforced concrete, or other material along a shore that was built to prevent wave erosion. These are similar to jetties, but seawalls are more commonly oriented along the water's edge (instead of perpendicular to the shore)."
GC,Geoform,19,Sediment Sheet,162,"A thin, widespread, sedimentary deposit, formed by a transgressive sea advancing for a considerable distance over a stable shelf area; may also be called a blanket deposit (Bates and Jackson 1984)."
GC,Geoform,19,Sediment Wave Field,150,"An area of wave-like bedforms in sand or other unconsolidated material which are formed by the action of tides, currents, or waves. These bedforms range from centimeters to meters in size and may be superimposed on larger features. Sand waves lack the deep scour associated with dunes or megaripples (Bates and Jackson 1984)."
GC,Geoform Type,20,Shallow/Mesophotic Coral Carbonate Mound,201,"Topographic seafloor structures that are the result of previous periods of coral growth, often with successive periods of reef development, sedimentation, and erosion. These are elevated structures, composed of coral fossils and accumulated interstitial sediments. This type includes structures variously referred to as carbonate knolls, coral banks, bio-buildups, and lithoherms. Coral carbonate mounds can take on various shapes and sizes, reaching tens of meters in height and tens of kilometers in size. They may or may not currently include biogenic reefs (Roberts et al. 2009)."
GC,Geoform,19,Shallow/Mesophotic Coral Reef,199,Light-dependent coral reefs that occur within the photic zone (the mesophotic reefs occur in the lower part of this zone at depths of 30 - 150 meters). (http://www.mesophotic.org).
GC,Physiographic Setting,17,Shelf Basin,55,Basins occurring on the continental shelf formed by offshore faulting activity.
GC,Physiographic Setting,17,Shelf Break,582,The slope discontinuity (rapid change in gradient) of 3° or greater that occurs at the outer edge of the continental shelf. This boundary generally occurs at a depth between 100-200 meters and forms the boundary between the Marine Offshore and Oceanic Subsystems.
